"Epochs : 400, mini batch size : 200, alpha 0.4, epsilon : 0.001","[array([92.0928591]), array([[ 2.56413006],
       [-0.01751811],
       [-0.01471994],
       ...,
       [-1.09990624],
       [-0.83437118],
       [-1.05013976]]), array([8.89717951])]"
"Epochs : 500, mini batch size : 10, alpha 0.4, epsilon : 0.001","[array([77.46604011]), array([[ 1.48977394],
       [ 0.5369147 ],
       [ 0.34534604],
       ...,
       [-0.45403063],
       [-0.67452879],
       [-0.72298098]]), array([38.81699931])]"
"Epochs : 500, mini batch size : 50, alpha 0.4, epsilon : 0.001","[array([77.43759727]), array([[ 3.01532339],
       [-0.05031348],
       [-0.03163554],
       ...,
       [-1.02523789],
       [-1.09715459],
       [-1.26836583]]), array([26.5120463])]"
"Epochs : 500, mini batch size : 100, alpha 0.4, epsilon : 0.001","[array([82.69233061]), array([[ 2.91175033],
       [-0.04362163],
       [-0.02752264],
       ...,
       [-1.13089827],
       [-0.99242465],
       [-1.17841105]]), array([17.64617681])]"
"Epochs : 500, mini batch size : 200, alpha 0.4, epsilon : 0.001","[array([89.13389095]), array([[ 2.65339188],
       [-0.01214798],
       [-0.0067453 ],
       ...,
       [-1.11766051],
       [-0.86963131],
       [-1.07562995]]), array([10.62607356])]"
"Epochs : 100, mini batch size : 10, alpha 0.8, epsilon : 0.001","[array([77.10170868]), array([[ 1.14769188],
       [ 0.48248557],
       [ 0.32196464],
       ...,
       [-0.37404912],
       [-0.49551631],
       [-0.46407699]]), array([27.79233092])]"
"Epochs : 100, mini batch size : 50, alpha 0.8, epsilon : 0.001","[array([91.0795127]), array([[ 2.36071399],
       [ 0.02892456],
       [ 0.01949794],
       ...,
       [-1.00018156],
       [-0.77066099],
       [-0.9583756 ]]), array([8.94285927])]"
"Epochs : 100, mini batch size : 100, alpha 0.8, epsilon : 0.001","[array([98.87517017]), array([[ 2.26871648],
       [-0.08766201],
       [-0.08166274],
       ...,
       [-1.01596361],
       [-0.72996467],
       [-0.97411043]]), array([4.97419535])]"
"Epochs : 100, mini batch size : 200, alpha 0.8, epsilon : 0.001","[array([106.95472813]), array([[ 2.07369459],
       [-0.23904004],
       [-0.20770488],
       ...,
       [-0.97601236],
       [-0.67342938],
       [-0.95166429]]), array([2.67373215])]"
"Epochs : 200, mini batch size : 10, alpha 0.8, epsilon : 0.001","[array([74.75651139]), array([[ 1.06994714],
       [ 0.5186219 ],
       [ 0.3472039 ],
       ...,
       [-0.34659649],
       [-0.4912693 ],
       [-0.5112383 ]]), array([35.73170793])]"
"Epochs : 200, mini batch size : 50, alpha 0.8, epsilon : 0.001","[array([84.47499965]), array([[ 2.48217766],
       [ 0.07354689],
       [ 0.05434394],
       ...,
       [-0.97919681],
       [-0.84611108],
       [-0.98644791]]), array([15.22785064])]"
"Epochs : 200, mini batch size : 100, alpha 0.8, epsilon : 0.001","[array([91.75474356]), array([[ 2.47517764e+00],
       [ 2.87843324e-03],
       [-1.66402563e-04],
       ...,
       [-1.05733190e+00],
       [-8.06361097e-01],
       [-1.00857910e+00]]), array([8.91758146])]"
"Epochs : 200, mini batch size : 200, alpha 0.8, epsilon : 0.001","[array([98.8440993]), array([[ 2.29880905],
       [-0.09378752],
       [-0.0863598 ],
       ...,
       [-1.03112386],
       [-0.74074084],
       [-0.98966036]]), array([4.97051168])]"
"Epochs : 400, mini batch size : 10, alpha 0.8, epsilon : 0.001","[array([90.06466006]), array([[ 1.05303211],
       [ 0.53120765],
       [ 0.35986224],
       ...,
       [-0.33762384],
       [-0.48154466],
       [-0.52442995]]), array([38.81184052])]"
"Epochs : 400, mini batch size : 50, alpha 0.8, epsilon : 0.001","[array([82.51897692]), array([[ 2.56223012],
       [ 0.10164102],
       [ 0.0611995 ],
       ...,
       [-0.90227175],
       [-0.9392333 ],
       [-1.05473793]]), array([23.76991773])]"
"Epochs : 400, mini batch size : 100, alpha 0.8, epsilon : 0.001","[array([86.6141713]), array([[ 2.69279154],
       [ 0.01237839],
       [ 0.01083902],
       ...,
       [-1.07240742],
       [-0.90835663],
       [-1.07851925]]), array([15.15499836])]"
"Epochs : 400, mini batch size : 200, alpha 0.8, epsilon : 0.001","[array([92.38438658]), array([[ 2.53431638],
       [-0.01022632],
       [-0.00946132],
       ...,
       [-1.08515711],
       [-0.82470632],
       [-1.03609296]]), array([8.90295235])]"
"Epochs : 500, mini batch size : 10, alpha 0.8, epsilon : 0.001","[array([78.25609507]), array([[ 1.0624271 ],
       [ 0.53840814],
       [ 0.36420368],
       ...,
       [-0.34620072],
       [-0.47931898],
       [-0.51324339]]), array([39.05633508])]"
"Epochs : 500, mini batch size : 50, alpha 0.8, epsilon : 0.001","[array([76.89394244]), array([[ 2.56968318],
       [ 0.11893061],
       [ 0.07230683],
       ...,
       [-0.86336516],
       [-0.96556737],
       [-1.07574648]]), array([26.71065915])]"
"Epochs : 500, mini batch size : 100, alpha 0.8, epsilon : 0.001","[array([82.64276065]), array([[ 2.77116054e+00],
       [ 2.47296136e-03],
       [ 2.47583128e-03],
       ...,
       [-1.06972543e+00],
       [-9.50470787e-01],
       [-1.11592569e+00]]), array([17.69237054])]"
"Epochs : 500, mini batch size : 200, alpha 0.8, epsilon : 0.001","[array([89.40305627]), array([[ 2.61619623e+00],
       [-2.45791307e-03],
       [ 2.87427286e-05],
       ...,
       [-1.09965727e+00],
       [-8.57828100e-01],
       [-1.05840084e+00]]), array([10.63443345])]"
"Epochs : 100, mini batch size : 10, alpha 0.1, epsilon : 0.002","[array([85.60014126]), array([[ 2.98458363],
       [ 0.00906917],
       [ 0.04354867],
       ...,
       [-0.90315359],
       [-1.20162816],
       [-1.25739788]]), array([34.15605254])]"
"Epochs : 100, mini batch size : 50, alpha 0.1, epsilon : 0.002","[array([85.05947862]), array([[ 2.84707915],
       [-0.04809796],
       [-0.02269706],
       ...,
       [-1.14773249],
       [-0.97044193],
       [-1.16807807]]), array([15.12656782])]"
"Epochs : 100, mini batch size : 100, alpha 0.1, epsilon : 0.002","[array([91.40455057]), array([[ 2.57802283],
       [-0.0215374 ],
       [-0.01799316],
       ...,
       [-1.10842218],
       [-0.83818345],
       [-1.05383584]]), array([8.89898429])]"
"Epochs : 100, mini batch size : 200, alpha 0.1, epsilon : 0.002","[array([99.63443569]), array([[ 2.32578765],
       [-0.0993003 ],
       [-0.09117973],
       ...,
       [-1.04472503],
       [-0.74909609],
       [-1.00287311]]), array([4.96550048])]"
"Epochs : 200, mini batch size : 10, alpha 0.1, epsilon : 0.002","[array([101.52454306]), array([[ 2.96828138],
       [ 0.02435066],
       [ 0.07196542],
       ...,
       [-0.66909993],
       [-1.18487008],
       [-1.18013317]]), array([37.77384909])]"
"Epochs : 200, mini batch size : 50, alpha 0.1, epsilon : 0.002","[array([80.93090713]), array([[ 3.26567449],
       [-0.1663023 ],
       [-0.09741748],
       ...,
       [-1.18632382],
       [-1.15561939],
       [-1.37061134]]), array([23.49934271])]"
"Epochs : 200, mini batch size : 100, alpha 0.1, epsilon : 0.002","[array([84.68262962]), array([[ 2.890266  ],
       [-0.05349201],
       [-0.03215813],
       ...,
       [-1.16525853],
       [-0.97162707],
       [-1.1709475 ]]), array([15.10119193])]"
"Epochs : 200, mini batch size : 200, alpha 0.1, epsilon : 0.002","[array([91.69294142]), array([[ 2.58751885],
       [-0.02345252],
       [-0.01927328],
       ...,
       [-1.11174408],
       [-0.84165335],
       [-1.06088859]]), array([8.89548608])]"
"Epochs : 400, mini batch size : 10, alpha 0.1, epsilon : 0.002","[array([82.54061516]), array([[ 2.88840774],
       [ 0.07709762],
       [ 0.09662321],
       ...,
       [-0.51128024],
       [-1.19796279],
       [-1.07158723]]), array([38.49908534])]"
"Epochs : 400, mini batch size : 50, alpha 0.1, epsilon : 0.002","[array([91.67924009]), array([[ 3.81454315],
       [-0.35795643],
       [-0.18526508],
       ...,
       [-1.16643907],
       [-1.37632805],
       [-1.62358478]]), array([31.76897724])]"
"Epochs : 400, mini batch size : 100, alpha 0.1, epsilon : 0.002","[array([83.83130607]), array([[ 3.33765583],
       [-0.18751911],
       [-0.12309211],
       ...,
       [-1.20203816],
       [-1.16553026],
       [-1.39248972]]), array([23.46253337])]"
"Epochs : 400, mini batch size : 200, alpha 0.1, epsilon : 0.002","[array([88.39622418]), array([[ 2.91136751],
       [-0.05406393],
       [-0.03250794],
       ...,
       [-1.17254715],
       [-0.97514878],
       [-1.17858592]]), array([15.08734394])]"
"Epochs : 500, mini batch size : 10, alpha 0.1, epsilon : 0.002","[array([81.12969553]), array([[ 2.8524029 ],
       [ 0.06781385],
       [ 0.05368134],
       ...,
       [-0.53414638],
       [-1.21205369],
       [-0.97702015]]), array([38.65816731])]"
"Epochs : 500, mini batch size : 50, alpha 0.1, epsilon : 0.002","[array([77.90604111]), array([[ 4.0126653 ],
       [-0.43204284],
       [-0.2007871 ],
       ...,
       [-1.13438752],
       [-1.43739638],
       [-1.66855814]]), array([33.80308662])]"
"Epochs : 500, mini batch size : 100, alpha 0.1, epsilon : 0.002","[array([79.13946483]), array([[ 3.5167113 ],
       [-0.24968392],
       [-0.1584489 ],
       ...,
       [-1.20766968],
       [-1.23967066],
       [-1.48215662]]), array([26.3224553])]"
"Epochs : 500, mini batch size : 200, alpha 0.1, epsilon : 0.002","[array([82.65677212]), array([[ 3.04434359],
       [-0.08575348],
       [-0.05266361],
       ...,
       [-1.18915248],
       [-1.03217284],
       [-1.23963296]]), array([17.60225049])]"
"Epochs : 100, mini batch size : 10, alpha 0.2, epsilon : 0.002","[array([82.55684978]), array([[ 2.24180931],
       [ 0.28580176],
       [ 0.19237425],
       ...,
       [-0.69243896],
       [-0.97764876],
       [-0.97763326]]), array([34.54889412])]"
"Epochs : 100, mini batch size : 50, alpha 0.2, epsilon : 0.002","[array([84.98057231]), array([[ 2.78808111],
       [-0.02980863],
       [-0.01064671],
       ...,
       [-1.12090142],
       [-0.95232506],
       [-1.14144448]]), array([15.14377387])]"
"Epochs : 100, mini batch size : 100, alpha 0.2, epsilon : 0.002","[array([91.45300059]), array([[ 2.56295996],
       [-0.01782619],
       [-0.01531732],
       ...,
       [-1.10096291],
       [-0.83330319],
       [-1.04674228]]), array([8.90188484])]"
"Epochs : 100, mini batch size : 200, alpha 0.2, epsilon : 0.002","[array([99.72690809]), array([[ 2.32205372],
       [-0.09844671],
       [-0.09050106],
       ...,
       [-1.04279429],
       [-0.74782087],
       [-1.00101616]]), array([4.96593352])]"
"Epochs : 200, mini batch size : 10, alpha 0.2, epsilon : 0.002","[array([99.61874575]), array([[ 2.10898526],
       [ 0.3504478 ],
       [ 0.23103639],
       ...,
       [-0.55310215],
       [-0.92580613],
       [-0.96196793]]), array([38.16012612])]"
"Epochs : 200, mini batch size : 50, alpha 0.2, epsilon : 0.002","[array([80.73208866]), array([[ 3.14712092],
       [-0.1202402 ],
       [-0.06923199],
       ...,
       [-1.13986251],
       [-1.12125909],
       [-1.31831807]]), array([23.54215051])]"
"Epochs : 200, mini batch size : 100, alpha 0.2, epsilon : 0.002","[array([84.69146028]), array([[ 2.86002785],
       [-0.04412187],
       [-0.02594609],
       ...,
       [-1.15151669],
       [-0.96248402],
       [-1.15734667]]), array([15.10989002])]"
"Epochs : 200, mini batch size : 200, alpha 0.2, epsilon : 0.002","[array([91.76896767]), array([[ 2.57994052],
       [-0.02158971],
       [-0.01792934],
       ...,
       [-1.1079932 ],
       [-0.83920001],
       [-1.0573161 ]]), array([8.89694146])]"
"Epochs : 400, mini batch size : 10, alpha 0.2, epsilon : 0.002","[array([81.79423192]), array([[ 2.06755112],
       [ 0.39786158],
       [ 0.26733757],
       ...,
       [-0.51133753],
       [-0.92191566],
       [-0.95768474]]), array([38.71733138])]"
"Epochs : 400, mini batch size : 50, alpha 0.2, epsilon : 0.002","[array([90.88989715]), array([[ 3.5722656 ],
       [-0.25164158],
       [-0.12653849],
       ...,
       [-1.09069593],
       [-1.30989668],
       [-1.52541208]]), array([31.86192537])]"
"Epochs : 400, mini batch size : 100, alpha 0.2, epsilon : 0.002","[array([83.7129363]), array([[ 3.27566091],
       [-0.1633453 ],
       [-0.10815309],
       ...,
       [-1.17779118],
       [-1.1478329 ],
       [-1.36533349]]), array([23.48440562])]"
"Epochs : 400, mini batch size : 200, alpha 0.2, epsilon : 0.002","[array([88.45138075]), array([[ 2.89607052],
       [-0.04933113],
       [-0.02937764],
       ...,
       [-1.16559778],
       [-0.97052446],
       [-1.17170022]]), array([15.0917051])]"
"Epochs : 500, mini batch size : 10, alpha 0.2, epsilon : 0.002","[array([80.26067307]), array([[ 2.0549825 ],
       [ 0.39407937],
       [ 0.22594147],
       ...,
       [-0.54701407],
       [-0.92007548],
       [-0.88971426]]), array([38.84473452])]"
"Epochs : 500, mini batch size : 50, alpha 0.2, epsilon : 0.002","[array([77.28127187]), array([[ 3.70841687],
       [-0.29626183],
       [-0.12936471],
       ...,
       [-1.04803841],
       [-1.3564369 ],
       [-1.5540475 ]]), array([33.91817083])]"
"Epochs : 500, mini batch size : 100, alpha 0.2, epsilon : 0.002","[array([79.05928836]), array([[ 3.43797407],
       [-0.21734495],
       [-0.13899976],
       ...,
       [-1.17880398],
       [-1.2175628 ],
       [-1.44809645]]), array([26.35096384])]"
"Epochs : 500, mini batch size : 200, alpha 0.2, epsilon : 0.002","[array([82.71005251]), array([[ 3.02507993],
       [-0.0792964 ],
       [-0.04848634],
       ...,
       [-1.18075264],
       [-1.02647408],
       [-1.23104626]]), array([17.60822182])]"
"Epochs : 100, mini batch size : 10, alpha 0.4, epsilon : 0.002","[array([79.54052737]), array([[ 1.54271798],
       [ 0.47540744],
       [ 0.30616852],
       ...,
       [-0.49985013],
       [-0.72898524],
       [-0.70139845]]), array([35.08036448])]"
"Epochs : 100, mini batch size : 50, alpha 0.4, epsilon : 0.002","[array([84.82806691]), array([[ 2.67497424],
       [ 0.00485818],
       [ 0.01223513],
       ...,
       [-1.06950898],
       [-0.91747429],
       [-1.09043289]]), array([15.17766317])]"
"Epochs : 100, mini batch size : 100, alpha 0.4, epsilon : 0.002","[array([91.54372622]), array([[ 2.53316275],
       [-0.01050736],
       [-0.01003847],
       ...,
       [-1.086211  ],
       [-0.82364534],
       [-1.03271437]]), array([8.90766304])]"
"Epochs : 100, mini batch size : 200, alpha 0.4, epsilon : 0.002","[array([99.90955174]), array([[ 2.31460685],
       [-0.09674548],
       [-0.08914835],
       ...,
       [-1.03894398],
       [-0.74527756],
       [-0.99731303]]), array([4.96679881])]"
"Epochs : 200, mini batch size : 10, alpha 0.4, epsilon : 0.002","[array([98.59302746]), array([[ 1.48578703],
       [ 0.50177825],
       [ 0.31979248],
       ...,
       [-0.46215415],
       [-0.69177084],
       [-0.73706793]]), array([38.51616321])]"
"Epochs : 200, mini batch size : 50, alpha 0.4, epsilon : 0.002","[array([80.38041037]), array([[ 2.92847387],
       [-0.03685603],
       [-0.01795689],
       ...,
       [-1.05435132],
       [-1.05724884],
       [-1.22197223]]), array([23.62517454])]"
"Epochs : 200, mini batch size : 100, alpha 0.4, epsilon : 0.002","[array([84.70135346]), array([[ 2.8008212 ],
       [-0.02587746],
       [-0.01383937],
       ...,
       [-1.12462253],
       [-0.9445519 ],
       [-1.13072952]]), array([15.12715256])]"
"Epochs : 200, mini batch size : 200, alpha 0.4, epsilon : 0.002","[array([91.9170032]), array([[ 2.56486676],
       [-0.01789021],
       [-0.0152598 ],
       ...,
       [-1.10053347],
       [-0.83431922],
       [-1.05021132]]), array([8.89984642])]"
"Epochs : 400, mini batch size : 10, alpha 0.4, epsilon : 0.002","[array([82.43130552]), array([[ 1.48252455],
       [ 0.52851495],
       [ 0.35761215],
       ...,
       [-0.43759379],
       [-0.68198397],
       [-0.7383483 ]]), array([38.90500939])]"
"Epochs : 400, mini batch size : 50, alpha 0.4, epsilon : 0.002","[array([89.64884987]), array([[ 3.15697281],
       [-0.07433622],
       [-0.02747038],
       ...,
       [-0.96183127],
       [-1.19306129],
       [-1.35683615]]), array([32.03445512])]"
"Epochs : 400, mini batch size : 100, alpha 0.4, epsilon : 0.002","[array([83.48123209]), array([[ 3.15663211],
       [-0.11734956],
       [-0.07965456],
       ...,
       [-1.13128816],
       [-1.1136825 ],
       [-1.31322621]]), array([23.52747068])]"
"Epochs : 400, mini batch size : 200, alpha 0.4, epsilon : 0.002","[array([88.55497486]), array([[ 2.86579978],
       [-0.03999167],
       [-0.02319765],
       ...,
       [-1.1518491 ],
       [-0.96136593],
       [-1.15807787]]), array([15.10039368])]"
"Epochs : 500, mini batch size : 10, alpha 0.4, epsilon : 0.002","[array([80.21541835]), array([[ 1.47887661],
       [ 0.52853307],
       [ 0.32108329],
       ...,
       [-0.46370292],
       [-0.67080409],
       [-0.69159071]]), array([39.02331415])]"
"Epochs : 500, mini batch size : 50, alpha 0.4, epsilon : 0.002","[array([76.35667119]), array([[ 3.20482034],
       [-0.07814434],
       [-0.0129954 ],
       ...,
       [-0.90686043],
       [-1.21773867],
       [-1.36350191]]), array([34.12619708])]"
"Epochs : 500, mini batch size : 100, alpha 0.4, epsilon : 0.002","[array([78.90035962]), array([[ 3.28824135],
       [-0.15647718],
       [-0.10226577],
       ...,
       [-1.1239959 ],
       [-1.1752294 ],
       [-1.38335476]]), array([26.40682896])]"
"Epochs : 500, mini batch size : 200, alpha 0.4, epsilon : 0.002","[array([82.80864143]), array([[ 2.98705505],
       [-0.06659242],
       [-0.04026248],
       ...,
       [-1.1641768 ],
       [-1.01521141],
       [-1.21410164]]), array([17.62010753])]"
"Epochs : 100, mini batch size : 10, alpha 0.8, epsilon : 0.002","[array([77.3366625]), array([[ 1.05666883],
       [ 0.50038735],
       [ 0.33845418],
       ...,
       [-0.36126714],
       [-0.5146112 ],
       [-0.48775756]]), array([35.67526148])]"
"Epochs : 100, mini batch size : 50, alpha 0.8, epsilon : 0.002","[array([84.54978639]), array([[ 2.46699653],
       [ 0.06710625],
       [ 0.05347531],
       ...,
       [-0.97518428],
       [-0.8529489 ],
       [-0.9968161 ]]), array([15.24342144])]"
"Epochs : 100, mini batch size : 100, alpha 0.8, epsilon : 0.002","[array([91.70206362]), array([[ 2.47485909e+00],
       [ 3.72403000e-03],
       [ 2.33564998e-04],
       ...,
       [-1.05736178e+00],
       [-8.04733184e-01],
       [-1.00528389e+00]]), array([8.91912869])]"
"Epochs : 100, mini batch size : 200, alpha 0.8, epsilon : 0.002","[array([100.26576701]), array([[ 2.29979673],
       [-0.09336664],
       [-0.08646126],
       ...,
       [-1.03128775],
       [-0.74021929],
       [-0.98994954]]), array([4.96852623])]"
"Epochs : 200, mini batch size : 10, alpha 0.8, epsilon : 0.002","[array([98.7646994]), array([[ 1.05348914],
       [ 0.51022669],
       [ 0.33707269],
       ...,
       [-0.36821898],
       [-0.50651937],
       [-0.5303236 ]]), array([38.81933524])]"
"Epochs : 200, mini batch size : 50, alpha 0.8, epsilon : 0.002","[array([79.8403003]), array([[ 2.55563613],
       [ 0.09970823],
       [ 0.0669093 ],
       ...,
       [-0.90914804],
       [-0.94585334],
       [-1.05802349]]), array([23.78154435])]"
"Epochs : 200, mini batch size : 100, alpha 0.8, epsilon : 0.002","[array([84.69471227]), array([[ 2.68731127],
       [ 0.00870236],
       [ 0.0091514 ],
       ...,
       [-1.07311016],
       [-0.91005704],
       [-1.07975165]]), array([15.16115238])]"
"Epochs : 200, mini batch size : 200, alpha 0.8, epsilon : 0.002","[array([92.19748167]), array([[ 2.5350479 ],
       [-0.01059456],
       [-0.0099934 ],
       ...,
       [-1.08578064],
       [-0.82466027],
       [-1.03616113]]), array([8.90563322])]"
"Epochs : 400, mini batch size : 10, alpha 0.8, epsilon : 0.002","[array([84.04966092]), array([[ 1.05508716],
       [ 0.52956767],
       [ 0.37240498],
       ...,
       [-0.33295185],
       [-0.48621511],
       [-0.52125612]]), array([39.10023989])]"
"Epochs : 400, mini batch size : 50, alpha 0.8, epsilon : 0.002","[array([88.11406367]), array([[ 2.53983108],
       [ 0.17296511],
       [ 0.11423791],
       ...,
       [-0.77306165],
       [-1.0102789 ],
       [-1.10521442]]), array([32.33392946])]"
"Epochs : 400, mini batch size : 100, alpha 0.8, epsilon : 0.002","[array([83.0443756]), array([[ 2.93710149],
       [-0.03409731],
       [-0.02779472],
       ...,
       [-1.0457087 ],
       [-1.05005373],
       [-1.21724133]]), array([23.61097712])]"
"Epochs : 400, mini batch size : 200, alpha 0.8, epsilon : 0.002","[array([88.73692542]), array([[ 2.80652874],
       [-0.02180771],
       [-0.01115406],
       ...,
       [-1.12494142],
       [-0.94340343],
       [-1.13141882]]), array([15.11763701])]"
"Epochs : 500, mini batch size : 10, alpha 0.8, epsilon : 0.002","[array([80.68344174]), array([[ 1.05685684],
       [ 0.53301942],
       [ 0.34707337],
       ...,
       [-0.35094394],
       [-0.47435443],
       [-0.49561849]]), array([39.21901914])]"
"Epochs : 500, mini batch size : 50, alpha 0.8, epsilon : 0.002","[array([75.32474342]), array([[ 2.5022658 ],
       [ 0.2051906 ],
       [ 0.14300094],
       ...,
       [-0.71435389],
       [-1.0105779 ],
       [-1.0941895 ]]), array([34.47035532])]"
"Epochs : 500, mini batch size : 100, alpha 0.8, epsilon : 0.002","[array([78.59887526]), array([[ 3.01721561],
       [-0.04865975],
       [-0.03672714],
       ...,
       [-1.02509863],
       [-1.09752994],
       [-1.26627461]]), array([26.51415713])]"
"Epochs : 500, mini batch size : 200, alpha 0.8, epsilon : 0.002","[array([82.97634911]), array([[ 2.91297157],
       [-0.04200552],
       [-0.02432543],
       ...,
       [-1.13190089],
       [-0.99321436],
       [-1.18110743]]), array([17.64365355])]"
"Epochs : 100, mini batch size : 10, alpha 0.1, epsilon : 0.0025","[array([104.24497868]), array([[ 3.03577188],
       [ 0.03750813],
       [ 0.08397644],
       ...,
       [-0.88876841],
       [-1.21510204],
       [-1.19832459]]), array([35.75077073])]"
"Epochs : 100, mini batch size : 50, alpha 0.1, epsilon : 0.0025","[array([86.00577104]), array([[ 2.95346628],
       [-0.08095526],
       [-0.0429122 ],
       ...,
       [-1.16399244],
       [-1.0314841 ],
       [-1.23028362]]), array([17.65696658])]"
"Epochs : 100, mini batch size : 100, alpha 0.1, epsilon : 0.0025","[array([89.11874239]), array([[ 2.67416558],
       [-0.01393241],
       [-0.00764929],
       ...,
       [-1.12668583],
       [-0.87146665],
       [-1.07646219]]), array([10.63023713])]"
"Epochs : 100, mini batch size : 200, alpha 0.1, epsilon : 0.0025","[array([98.97551826]), array([[ 2.40970632],
       [-0.06271447],
       [-0.05919241],
       ...,
       [-1.06827765],
       [-0.77635333],
       [-1.01893224]]), array([6.01647551])]"
"Epochs : 200, mini batch size : 10, alpha 0.1, epsilon : 0.0025","[array([182.2321364]), array([[ 2.98046342],
       [ 0.0149279 ],
       [ 0.07354185],
       ...,
       [-0.61960425],
       [-1.16396612],
       [-1.0824984 ]]), array([38.20719921])]"
"Epochs : 200, mini batch size : 50, alpha 0.1, epsilon : 0.0025","[array([83.6361885]), array([[ 3.41583265],
       [-0.22328536],
       [-0.12627301],
       ...,
       [-1.19645848],
       [-1.23238589],
       [-1.46071849]]), array([26.36371449])]"
"Epochs : 200, mini batch size : 100, alpha 0.1, epsilon : 0.0025","[array([82.63651175]), array([[ 3.00923984],
       [-0.09030829],
       [-0.05505235],
       ...,
       [-1.17767362],
       [-1.02569755],
       [-1.23024508]]), array([17.61704347])]"
"Epochs : 200, mini batch size : 200, alpha 0.1, epsilon : 0.0025","[array([91.88487438]), array([[ 2.68296391],
       [-0.02107671],
       [-0.01458266],
       ...,
       [-1.13261645],
       [-0.87682197],
       [-1.08771425]]), array([10.61794196])]"
"Epochs : 400, mini batch size : 10, alpha 0.1, epsilon : 0.0025","[array([99.57623234]), array([[ 2.92268954],
       [ 0.10436581],
       [ 0.13202128],
       ...,
       [-0.47847204],
       [-1.18610011],
       [-1.05646311]]), array([38.4947404])]"
"Epochs : 400, mini batch size : 50, alpha 0.1, epsilon : 0.0025","[array([106.63002473]), array([[ 4.01958868],
       [-0.42595851],
       [-0.19442134],
       ...,
       [-1.15073765],
       [-1.44712553],
       [-1.67212869]]), array([33.77931192])]"
"Epochs : 400, mini batch size : 100, alpha 0.1, epsilon : 0.0025","[array([82.75648535]), array([[ 3.51155596],
       [-0.25458163],
       [-0.16120711],
       ...,
       [-1.20590553],
       [-1.24466878],
       [-1.48599025]]), array([26.31929942])]"
"Epochs : 400, mini batch size : 200, alpha 0.1, epsilon : 0.0025","[array([91.01169728]), array([[ 3.04249702],
       [-0.08959107],
       [-0.05710538],
       ...,
       [-1.19198058],
       [-1.03100981],
       [-1.24105894]]), array([17.59279804])]"
"Epochs : 500, mini batch size : 10, alpha 0.1, epsilon : 0.0025","[array([84.35817676]), array([[ 2.86269379],
       [ 0.06902736],
       [ 0.02664711],
       ...,
       [-0.56227895],
       [-1.23261434],
       [-0.9358226 ]]), array([38.80993693])]"
"Epochs : 500, mini batch size : 50, alpha 0.1, epsilon : 0.0025","[array([78.70190949]), array([[ 4.21470551],
       [-0.51668056],
       [-0.21077544],
       ...,
       [-1.09201653],
       [-1.49608083],
       [-1.67767122]]), array([35.36162387])]"
"Epochs : 500, mini batch size : 100, alpha 0.1, epsilon : 0.0025","[array([79.26241919]), array([[ 3.71080906],
       [-0.32406074],
       [-0.19615418],
       ...,
       [-1.20697675],
       [-1.31946625],
       [-1.57209516]]), array([29.05402633])]"
"Epochs : 500, mini batch size : 200, alpha 0.1, epsilon : 0.0025","[array([80.92791919]), array([[ 3.19265923],
       [-0.1318127 ],
       [-0.08194562],
       ...,
       [-1.20425908],
       [-1.09328174],
       [-1.31383604]]), array([20.31094755])]"
"Epochs : 100, mini batch size : 10, alpha 0.2, epsilon : 0.0025","[array([96.35632213]), array([[ 2.22459091],
       [ 0.33361468],
       [ 0.23098421],
       ...,
       [-0.68022445],
       [-0.98380895],
       [-0.93709987]]), array([36.17298713])]"
"Epochs : 100, mini batch size : 50, alpha 0.2, epsilon : 0.0025","[array([85.90129996]), array([[ 2.87997864],
       [-0.05623134],
       [-0.02698527],
       ...,
       [-1.13173959],
       [-1.0090926 ],
       [-1.19730361]]), array([17.68051349])]"
"Epochs : 100, mini batch size : 100, alpha 0.2, epsilon : 0.0025","[array([89.15602649]), array([[ 2.65531356],
       [-0.00898913],
       [-0.00420169],
       ...,
       [-1.11755763],
       [-0.86549047],
       [-1.06773941]]), array([10.6344398])]"
"Epochs : 100, mini batch size : 200, alpha 0.2, epsilon : 0.0025","[array([99.06494483]), array([[ 2.40500079],
       [-0.06164506],
       [-0.05836458],
       ...,
       [-1.06587674],
       [-0.77477412],
       [-1.01663686]]), array([6.01711573])]"
"Epochs : 200, mini batch size : 10, alpha 0.2, epsilon : 0.0025","[array([180.71433306]), array([[ 2.11493819],
       [ 0.34581617],
       [ 0.22779242],
       ...,
       [-0.54758677],
       [-0.91093064],
       [-0.9138265 ]]), array([38.54011991])]"
"Epochs : 200, mini batch size : 50, alpha 0.2, epsilon : 0.0025","[array([83.47807586]), array([[ 3.26723765],
       [-0.16227524],
       [-0.09014907],
       ...,
       [-1.14162103],
       [-1.18970839],
       [-1.39576651]]), array([26.41924286])]"
"Epochs : 200, mini batch size : 100, alpha 0.2, epsilon : 0.0025","[array([82.63234871]), array([[ 2.97128057],
       [-0.07754427],
       [-0.04679328],
       ...,
       [-1.16111287],
       [-1.01446109],
       [-1.21333909]]), array([17.62896272])]"
"Epochs : 200, mini batch size : 200, alpha 0.2, epsilon : 0.0025","[array([91.94577593]), array([[ 2.67346573],
       [-0.01859002],
       [-0.01284086],
       ...,
       [-1.12801766],
       [-0.87381941],
       [-1.0833185 ]]), array([10.6200564])]"
